State,District,Year,Crime_Type,Crime_Count
TAMIL NADU,SIVAGANGAI,2001,RAPE,5
TAMIL NADU,THENI,2001,RAPE,4
TAMIL NADU,THIRUNELVELI RURAL,2001,RAPE,57
TAMIL NADU,THIRUNELVELI URBAN,2001,RAPE,3
TAMIL NADU,THIRUVALLUR,2001,RAPE,16
TAMIL NADU,THIRUVANNAMALAI,2001,RAPE,5
TAMIL NADU,THIRUVARUR,2001,RAPE,7
TAMIL NADU,THOOTHUGUDI,2001,RAPE,12
TAMIL NADU,TRICHY RURAL,2001,RAPE,6
TAMIL NADU,TRICHY URBAN,2001,RAPE,5
TAMIL NADU,VELLORE,2001,RAPE,13
TAMIL NADU,VILLUPURAM,2001,RAPE,37
TAMIL NADU,VIRUDHUNAGAR,2001,RAPE,17
TAMIL NADU,TOTAL,2001,RAPE,423
TRIPURA,DHALAI,2001,RAPE,11
TRIPURA,NORTH,2001,RAPE,29
TRIPURA,SOUTH,2001,RAPE,29
TRIPURA,WEST,2001,RAPE,33
TRIPURA,TOTAL,2001,RAPE,102
UTTAR PRADESH,AGRA,2001,RAPE,66
UTTAR PRADESH,ALIGARH,2001,RAPE,50
UTTAR PRADESH,ALLAHABAD,2001,RAPE,42
UTTAR PRADESH,AMBEDKAR NAGAR,2001,RAPE,19
UTTAR PRADESH,AURAIYA,2001,RAPE,11
UTTAR PRADESH,AZAMGARH,2001,RAPE,11
UTTAR PRADESH,BADAUN,2001,RAPE,47
UTTAR PRADESH,BAGHPAT,2001,RAPE,15
UTTAR PRADESH,BAHRAICH,2001,RAPE,14
UTTAR PRADESH,BALLIA,2001,RAPE,18
UTTAR PRADESH,BALRAMPUR,2001,RAPE,8
UTTAR PRADESH,BANDA,2001,RAPE,27
UTTAR PRADESH,BARABANKI,2001,RAPE,41
UTTAR PRADESH,BAREILLY,2001,RAPE,93
UTTAR PRADESH,BASTI,2001,RAPE,18
UTTAR PRADESH,BIJNOR,2001,RAPE,38
UTTAR PRADESH,BULANDSHAHAR,2001,RAPE,31
UTTAR PRADESH,CHANDOLI,2001,RAPE,4
UTTAR PRADESH,CHITRAKOOT DHAM,2001,RAPE,8
UTTAR PRADESH,DEORIA,2001,RAPE,7
UTTAR PRADESH,ETAH,2001,RAPE,57
UTTAR PRADESH,ETAWAH,2001,RAPE,20
UTTAR PRADESH,FAIZABAD,2001,RAPE,22
UTTAR PRADESH,FATEHGARH,2001,RAPE,9
UTTAR PRADESH,FATEHPUR,2001,RAPE,28
UTTAR PRADESH,FIROZABAD,2001,RAPE,22
UTTAR PRADESH,G.R.P.,2001,RAPE,2
UTTAR PRADESH,GAUTAMBUDH NAGAR,2001,RAPE,16
UTTAR PRADESH,GHAZIABAD,2001,RAPE,31
UTTAR PRADESH,GHAZIPUR,2001,RAPE,6
UTTAR PRADESH,GONDA,2001,RAPE,18
UTTAR PRADESH,GORAKHPUR,2001,RAPE,13
UTTAR PRADESH,HAMIRPUR,2001,RAPE,14
UTTAR PRADESH,HARDOI,2001,RAPE,70
UTTAR PRADESH,HATHRAS,2001,RAPE,16
UTTAR PRADESH,J.P.NAGAR,2001,RAPE,23
UTTAR PRADESH,JALAUN,2001,RAPE,6
UTTAR PRADESH,JAUNPUR,2001,RAPE,11
UTTAR PRADESH,JHANSI,2001,RAPE,18
UTTAR PRADESH,KANNAUJ,2001,RAPE,8
UTTAR PRADESH,KANPUR DEHAT,2001,RAPE,21
UTTAR PRADESH,KANPUR NAGAR,2001,RAPE,47
UTTAR PRADESH,KAUSHAMBI,2001,RAPE,26
UTTAR PRADESH,KHIRI,2001,RAPE,83
UTTAR PRADESH,KUSHI NAGAR,2001,RAPE,7
UTTAR PRADESH,LALITPUR,2001,RAPE,20
UTTAR PRADESH,LUCKNOW,2001,RAPE,62
UTTAR PRADESH,MAHARAJGANJ,2001,RAPE,13
UTTAR PRADESH,MAHOBA,2001,RAPE,12
UTTAR PRADESH,MAINPURI,2001,RAPE,13
UTTAR PRADESH,MATHURA,2001,RAPE,25
UTTAR PRADESH,MAU,2001,RAPE,17
UTTAR PRADESH,MEERUT,2001,RAPE,28
UTTAR PRADESH,MIRZAPUR,2001,RAPE,16
UTTAR PRADESH,MORADABAD,2001,RAPE,44
UTTAR PRADESH,MUZAFFARNAGAR,2001,RAPE,54
UTTAR PRADESH,PILIBHIT,2001,RAPE,64
UTTAR PRADESH,PRATAPGARH,2001,RAPE,18
UTTAR PRADESH,RAIBAREILLY,2001,RAPE,58
UTTAR PRADESH,RAMPUR,2001,RAPE,22
UTTAR PRADESH,SAHARANPUR,2001,RAPE,41
UTTAR PRADESH,SANT KABIRNAGAR,2001,RAPE,9
UTTAR PRADESH,SHAHJAHANPUR,2001,RAPE,55
UTTAR PRADESH,SHRAWASTI,2001,RAPE,13
UTTAR PRADESH,SIDHARTHNAGAR,2001,RAPE,12
UTTAR PRADESH,SITAPUR,2001,RAPE,85
UTTAR PRADESH,SONBHADRA,2001,RAPE,5
UTTAR PRADESH,ST.RAVIDASNAGAR,2001,RAPE,1
UTTAR PRADESH,SULTANPUR,2001,RAPE,29
UTTAR PRADESH,UNNAO,2001,RAPE,53
UTTAR PRADESH,VARANASI,2001,RAPE,27
UTTAR PRADESH,TOTAL,2001,RAPE,1958
UTTARAKHAND,ALMORA,2001,RAPE,4
UTTARAKHAND,BAGESHWAR,2001,RAPE,1
UTTARAKHAND,CHAMOLI,2001,RAPE,3
UTTARAKHAND,DEHRADUN,2001,RAPE,12
UTTARAKHAND,HARIDWAR,2001,RAPE,13
UTTARAKHAND,NAINITAL,2001,RAPE,5
UTTARAKHAND,PAURI GARHWAL,2001,RAPE,7
UTTARAKHAND,PITHORAGARH,2001,RAPE,7
UTTARAKHAND,RUDRA PRAYAG,2001,RAPE,2
UTTARAKHAND,TEHRI GARHWAL,2001,RAPE,2
UTTARAKHAND,UDHAMSINGH NAGAR,2001,RAPE,10
UTTARAKHAND,UTTARKASHI,2001,RAPE,8
UTTARAKHAND,TOTAL,2001,RAPE,74
WEST BENGAL,24 PARGANAS NORTH,2001,RAPE,53
WEST BENGAL,24 PARGANAS SOUTH,2001,RAPE,47
WEST BENGAL,BANKURA,2001,RAPE,26
WEST BENGAL,BIRBHUM,2001,RAPE,43
WEST BENGAL,BURDWAN,2001,RAPE,46
WEST BENGAL,COOCHBEHAR,2001,RAPE,36
WEST BENGAL,DAKSHIN DINAJPUR,2001,RAPE,10
WEST BENGAL,DARJEELING,2001,RAPE,20
WEST BENGAL,HOOGHLY,2001,RAPE,29
WEST BENGAL,HOWRAH,2001,RAPE,2
WEST BENGAL,HOWRAH CITY,2001,RAPE,7
WEST BENGAL,HOWRAH G.R.P.,2001,RAPE,1
WEST BENGAL,JALPAIGURI,2001,RAPE,54
WEST BENGAL,KOLKATA,2001,RAPE,19
WEST BENGAL,MALDA,2001,RAPE,40
WEST BENGAL,MIDNAPUR,2001,RAPE,84
WEST BENGAL,MURSHIDABAD,2001,RAPE,66
WEST BENGAL,NADIA,2001,RAPE,71
WEST BENGAL,PURULIA,2001,RAPE,23
WEST BENGAL,SEALDAH G.R.P.,2001,RAPE,1
WEST BENGAL,UTTAR DINAJPUR,2001,RAPE,31
WEST BENGAL,TOTAL,2001,RAPE,709
A & N ISLANDS,ANDAMAN,2001,RAPE,3
A & N ISLANDS,TOTAL,2001,RAPE,3
CHANDIGARH,CHANDIGARH,2001,RAPE,18
CHANDIGARH,TOTAL,2001,RAPE,18
D & N HAVELI,D AND N HAVELI,2001,RAPE,6
D & N HAVELI,TOTAL,2001,RAPE,6
DELHI UT,CENTRAL,2001,RAPE,28
DELHI UT,DELHI UT TOTAL,2001,RAPE,381
DELHI UT,EAST,2001,RAPE,24
DELHI UT,G.R.P.(RLY),2001,RAPE,1
DELHI UT,NEW DELHI,2001,RAPE,9
DELHI UT,NORTH,2001,RAPE,28
DELHI UT,NORTH EAST,2001,RAPE,36
DELHI UT,NORTH WEST,2001,RAPE,103
DELHI UT,SOUTH,2001,RAPE,65
DELHI UT,SOUTH WEST,2001,RAPE,42
DELHI UT,WEST,2001,RAPE,45
PUDUCHERRY,PONDICHERRY,2001,RAPE,9
PUDUCHERRY,TOTAL,2001,RAPE,9
ANDHRA PRADESH,ADILABAD,2002,RAPE,37
ANDHRA PRADESH,ANANTAPUR,2002,RAPE,28
ANDHRA PRADESH,CHITTOOR,2002,RAPE,28
ANDHRA PRADESH,CUDDAPAH,2002,RAPE,16
ANDHRA PRADESH,EAST GODAVARI,2002,RAPE,25
ANDHRA PRADESH,GUNTAKAL RLY.,2002,RAPE,1
ANDHRA PRADESH,GUNTUR,2002,RAPE,46
ANDHRA PRADESH,HYDERABAD CITY,2002,RAPE,57
ANDHRA PRADESH,KARIMNAGAR,2002,RAPE,99
ANDHRA PRADESH,KHAMMAM,2002,RAPE,48
ANDHRA PRADESH,KRISHNA,2002,RAPE,41
ANDHRA PRADESH,KURNOOL,2002,RAPE,45
ANDHRA PRADESH,MAHABOOBNAGAR,2002,RAPE,85
ANDHRA PRADESH,MEDAK,2002,RAPE,68
ANDHRA PRADESH,NALGONDA,2002,RAPE,41
ANDHRA PRADESH,NELLORE,2002,RAPE,46
ANDHRA PRADESH,NIZAMABAD,2002,RAPE,35
ANDHRA PRADESH,PRAKASHAM,2002,RAPE,21
ANDHRA PRADESH,RANGA REDDY,2002,RAPE,49
ANDHRA PRADESH,SRIKAKULAM,2002,RAPE,14
ANDHRA PRADESH,VIJAYAWADA,2002,RAPE,31
ANDHRA PRADESH,VIJAYAWADA RLY.,2002,RAPE,1
ANDHRA PRADESH,VISAKHA RURAL,2002,RAPE,14
ANDHRA PRADESH,VISAKHAPATNAM,2002,RAPE,8
ANDHRA PRADESH,VIZIANAGARAM,2002,RAPE,12
ANDHRA PRADESH,WARANGAL,2002,RAPE,52
ANDHRA PRADESH,WEST GODAVARI,2002,RAPE,54
ANDHRA PRADESH,TOTAL,2002,RAPE,1002
ARUNACHAL PRADESH,CHANGLANG,2002,RAPE,3
ARUNACHAL PRADESH,DIBANG VALLEY,2002,RAPE,5
ARUNACHAL PRADESH,KAMENG EAST,2002,RAPE,1
ARUNACHAL PRADESH,LOHIT,2002,RAPE,3
ARUNACHAL PRADESH,PAPUM PARE,2002,RAPE,3
ARUNACHAL PRADESH,SIANG EAST,2002,RAPE,11
ARUNACHAL PRADESH,SIANG UPPER,2002,RAPE,3
ARUNACHAL PRADESH,SIANG WEST,2002,RAPE,4
ARUNACHAL PRADESH,SUBANSIRI LOWER,2002,RAPE,1
ARUNACHAL PRADESH,SUBANSIRI UPPER,2002,RAPE,2
ARUNACHAL PRADESH,TAWANG,2002,RAPE,1
ARUNACHAL PRADESH,TIRAP,2002,RAPE,1
ARUNACHAL PRADESH,TOTAL,2002,RAPE,38
ASSAM,BARPETA,2002,RAPE,55
ASSAM,BONGAIGAON,2002,RAPE,21
ASSAM,CACHAR,2002,RAPE,71
ASSAM,DARRANG,2002,RAPE,33
ASSAM,DHEMAJI,2002,RAPE,48
ASSAM,DHUBRI,2002,RAPE,46
ASSAM,DIBRUGARH,2002,RAPE,45
ASSAM,GOALPARA,2002,RAPE,40
ASSAM,GOLAGHAT,2002,RAPE,42
ASSAM,GUWAHATI CITY,2002,RAPE,60
ASSAM,HAILAKANDI,2002,RAPE,24
ASSAM,JORHAT,2002,RAPE,36
ASSAM,KAMRUP,2002,RAPE,41
ASSAM,KARBI ANGLONG,2002,RAPE,5
ASSAM,KARIMGANJ,2002,RAPE,23
ASSAM,KOKRAJHAR,2002,RAPE,15
ASSAM,LAKHIMPUR,2002,RAPE,69
ASSAM,MORIGAON,2002,RAPE,40
ASSAM,N.C.HILLS,2002,RAPE,2
ASSAM,NAGAON,2002,RAPE,61
ASSAM,NALBARI,2002,RAPE,27
ASSAM,R.P.O.,2002,RAPE,1
ASSAM,SIBSAGAR,2002,RAPE,57
ASSAM,SONITPUR,2002,RAPE,67
ASSAM,TINSUKIA,2002,RAPE,41
ASSAM,TOTAL,2002,RAPE,970
BIHAR,ARARIA,2002,RAPE,101
BIHAR,AURANGABAD,2002,RAPE,12
BIHAR,BAGAHA,2002,RAPE,23
BIHAR,BANKA,2002,RAPE,27
BIHAR,BEGUSARAI,2002,RAPE,20
BIHAR,BETTIAH,2002,RAPE,55
BIHAR,BHABHUA,2002,RAPE,17
BIHAR,BHAGALPUR,2002,RAPE,40
BIHAR,BHOJPUR,2002,RAPE,17
BIHAR,BUXAR,2002,RAPE,17
BIHAR,DARBHANGA,2002,RAPE,52
BIHAR,GAYA,2002,RAPE,31
BIHAR,GOPALGANJ,2002,RAPE,16
BIHAR,JAMUI,2002,RAPE,15
BIHAR,JEHANABAD,2002,RAPE,7
BIHAR,KATIHAR,2002,RAPE,77
BIHAR,KATIHAR RLY.,2002,RAPE,2
BIHAR,KHAGARIA,2002,RAPE,15
BIHAR,KISHANGANJ,2002,RAPE,20
BIHAR,LAKHISARAI,2002,RAPE,2
BIHAR,MADHEPURA,2002,RAPE,10
BIHAR,MADHUBANI,2002,RAPE,31
BIHAR,MOTIHARI,2002,RAPE,41
BIHAR,MUNGER,2002,RAPE,11
BIHAR,MUZAFFARPUR,2002,RAPE,60
BIHAR,MUZAFFARPUR RLY.,2002,RAPE,2
BIHAR,NALANDA,2002,RAPE,32
BIHAR,NAUGACHIA,2002,RAPE,11
BIHAR,NAWADAH,2002,RAPE,34
BIHAR,PATNA,2002,RAPE,37
BIHAR,PATNA RLY.,2002,RAPE,2
BIHAR,PURNEA,2002,RAPE,46
BIHAR,ROHTAS,2002,RAPE,15
BIHAR,SAHARSA,2002,RAPE,11
BIHAR,SAMASTIPUR,2002,RAPE,22
BIHAR,SARAN,2002,RAPE,12
BIHAR,SHEIKHPURA,2002,RAPE,6
BIHAR,SHEOHAR,2002,RAPE,14
BIHAR,SITAMARHI,2002,RAPE,31
BIHAR,SIWAN,2002,RAPE,8
BIHAR,SUPAUL,2002,RAPE,22
BIHAR,VAISHALI,2002,RAPE,16
BIHAR,TOTAL,2002,RAPE,1040
CHHATTISGARH,BALRAMPUR,2002,RAPE,30
CHHATTISGARH,BILASPUR,2002,RAPE,72
CHHATTISGARH,BIZAPUR,2002,RAPE,7
CHHATTISGARH,DANTEWARA,2002,RAPE,9
CHHATTISGARH,DHAMTARI,2002,RAPE,26
CHHATTISGARH,DURG,2002,RAPE,132
CHHATTISGARH,GRP RAIPUR,2002,RAPE,5
CHHATTISGARH,JAGDALPUR,2002,RAPE,46
CHHATTISGARH,JANJGIR,2002,RAPE,42
CHHATTISGARH,JASHPUR,2002,RAPE,35
CHHATTISGARH,KABIRDHAM,2002,RAPE,20
CHHATTISGARH,KANKER,2002,RAPE,37
CHHATTISGARH,KORBA,2002,RAPE,38
CHHATTISGARH,KORIYA,2002,RAPE,58
CHHATTISGARH,MAHASAMUND,2002,RAPE,33
CHHATTISGARH,RAIGARH,2002,RAPE,39
CHHATTISGARH,RAIPUR,2002,RAPE,159
CHHATTISGARH,RAJNANDGAON,2002,RAPE,62
CHHATTISGARH,SARGUJA,2002,RAPE,142
CHHATTISGARH,TOTAL,2002,RAPE,992
GOA,NORTH GOA,2002,RAPE,9
GOA,SOUTH GOA,2002,RAPE,3
GOA,TOTAL,2002,RAPE,12
GUJARAT,AHMEDABAD COMMR.,2002,RAPE,12
GUJARAT,AHMEDABAD RURAL,2002,RAPE,7
GUJARAT,AHWA-DANG,2002,RAPE,4
GUJARAT,AMRELI,2002,RAPE,4
GUJARAT,ANAND,2002,RAPE,8
GUJARAT,BHARUCH,2002,RAPE,7
GUJARAT,BHAVNAGAR,2002,RAPE,9
GUJARAT,DAHOD,2002,RAPE,14
GUJARAT,GANDHINAGAR,2002,RAPE,7
GUJARAT,HIMATNAGAR,2002,RAPE,11
GUJARAT,JAMNAGAR,2002,RAPE,25
GUJARAT,JUNAGADH,2002,RAPE,10
GUJARAT,KHEDA NORTH,2002,RAPE,9
GUJARAT,KUTCH,2002,RAPE,3
GUJARAT,MEHSANA,2002,RAPE,13
GUJARAT,NARMADA,2002,RAPE,7
GUJARAT,NAVSARI,2002,RAPE,5
GUJARAT,PALANPUR,2002,RAPE,16
GUJARAT,PANCHMAHAL,2002,RAPE,4
GUJARAT,PATAN,2002,RAPE,3
GUJARAT,PORBANDAR,2002,RAPE,4
GUJARAT,RAJKOT COMMR.,2002,RAPE,6
GUJARAT,RAJKOT RURAL,2002,RAPE,15
GUJARAT,SURAT COMMR.,2002,RAPE,18
GUJARAT,SURAT RURAL,2002,RAPE,10
GUJARAT,SURENDRANAGAR,2002,RAPE,13
GUJARAT,VADODARA COMMR.,2002,RAPE,5
GUJARAT,VADODARA RURAL,2002,RAPE,12
GUJARAT,VALSAD,2002,RAPE,3
GUJARAT,W.RLY,2002,RAPE,3
GUJARAT,TOTAL,2002,RAPE,267
HARYANA,AMBALA,2002,RAPE,15
HARYANA,BHIWANI,2002,RAPE,17
HARYANA,FARIDABAD,2002,RAPE,37
HARYANA,FATEHABAD,2002,RAPE,7
HARYANA,GRP,2002,RAPE,1
HARYANA,GURGAON,2002,RAPE,27
HARYANA,HISSAR,2002,RAPE,15
HARYANA,JHAJJAR,2002,RAPE,18
HARYANA,JIND,2002,RAPE,19
HARYANA,KAITHAL,2002,RAPE,7
HARYANA,KARNAL,2002,RAPE,37
HARYANA,KURUKSHETRA,2002,RAPE,15
HARYANA,MAHENDRAGARH,2002,RAPE,16
HARYANA,PANCHKULA,2002,RAPE,13
HARYANA,PANIPAT,2002,RAPE,43
HARYANA,REWARI,2002,RAPE,10
HARYANA,ROHTAK,2002,RAPE,17
HARYANA,SIRSA,2002,RAPE,20
HARYANA,SONIPAT,2002,RAPE,14
HARYANA,YAMUNANAGAR,2002,RAPE,13
HARYANA,TOTAL,2002,RAPE,361
HIMACHAL PRADESH,BILASPUR,2002,RAPE,9
HIMACHAL PRADESH,CHAMBA,2002,RAPE,16
HIMACHAL PRADESH,HAMIRPUR,2002,RAPE,3
HIMACHAL PRADESH,KANGRA,2002,RAPE,14
HIMACHAL PRADESH,KINNAUR,2002,RAPE,4
HIMACHAL PRADESH,KULLU,2002,RAPE,14
HIMACHAL PRADESH,MANDI,2002,RAPE,24
HIMACHAL PRADESH,SHIMLA,2002,RAPE,27
HIMACHAL PRADESH,SIRMAUR,2002,RAPE,11
HIMACHAL PRADESH,SOLAN,2002,RAPE,9
HIMACHAL PRADESH,UNA,2002,RAPE,6
HIMACHAL PRADESH,TOTAL,2002,RAPE,137
JAMMU & KASHMIR,ANANTNAG,2002,RAPE,16
JAMMU & KASHMIR,AWANTIPORA,2002,RAPE,1
JAMMU & KASHMIR,BARAMULLA,2002,RAPE,14
JAMMU & KASHMIR,BORDER,2002,RAPE,5
JAMMU & KASHMIR,BUDGAM,2002,RAPE,12
JAMMU & KASHMIR,DODA,2002,RAPE,15
JAMMU & KASHMIR,GANDERBAL,2002,RAPE,7
JAMMU & KASHMIR,JAMMU,2002,RAPE,7
JAMMU & KASHMIR,KARGIL,2002,RAPE,1
JAMMU & KASHMIR,KATHUA,2002,RAPE,11
JAMMU & KASHMIR,KULGAM,2002,RAPE,7
JAMMU & KASHMIR,KUPWARA,2002,RAPE,5
JAMMU & KASHMIR,LEH,2002,RAPE,3
JAMMU & KASHMIR,POONCH,2002,RAPE,9
JAMMU & KASHMIR,PULWAMA,2002,RAPE,12
JAMMU & KASHMIR,RAJOURI,2002,RAPE,13
JAMMU & KASHMIR,RAMBAN,2002,RAPE,7
JAMMU & KASHMIR,REASI,2002,RAPE,8
JAMMU & KASHMIR,SRINAGAR,2002,RAPE,24
JAMMU & KASHMIR,UDHAMPUR,2002,RAPE,15
JAMMU & KASHMIR,TOTAL,2002,RAPE,192
JHARKHAND,BOKARO,2002,RAPE,48
JHARKHAND,CHAIBASA,2002,RAPE,37
JHARKHAND,CHATRA,2002,RAPE,18
JHARKHAND,DEOGHAR,2002,RAPE,37
JHARKHAND,DHANBAD,2002,RAPE,38
JHARKHAND,DHANBAD RLY.,2002,RAPE,2
JHARKHAND,DUMKA,2002,RAPE,50
JHARKHAND,GARHWA,2002,RAPE,32
JHARKHAND,GIRIDIH,2002,RAPE,39
JHARKHAND,GODDA,2002,RAPE,86
JHARKHAND,GUMLA,2002,RAPE,31
JHARKHAND,HAZARIBAGH,2002,RAPE,71
JHARKHAND,JAMSHEDPUR,2002,RAPE,76
JHARKHAND,JAMSHEDPUR RLY.,2002,RAPE,1
JHARKHAND,JAMTARA,2002,RAPE,25
JHARKHAND,KODERMA,2002,RAPE,6
JHARKHAND,LATEHAR,2002,RAPE,12
JHARKHAND,LOHARDAGGA,2002,RAPE,14
JHARKHAND,PAKUR,2002,RAPE,37
JHARKHAND,PALAMU,2002,RAPE,14
JHARKHAND,RANCHI,2002,RAPE,55
JHARKHAND,SAHEBGANJ,2002,RAPE,26
JHARKHAND,SARAIKELA,2002,RAPE,26
JHARKHAND,SIMDEGA,2002,RAPE,16
JHARKHAND,TOTAL,2002,RAPE,797
KARNATAKA,BAGALKOT,2002,RAPE,4
KARNATAKA,BANGALORE COMMR.,2002,RAPE,32
KARNATAKA,BANGALORE RURAL,2002,RAPE,22
KARNATAKA,BELGAUM,2002,RAPE,6
KARNATAKA,BELLARY,2002,RAPE,11
KARNATAKA,BIDAR,2002,RAPE,8
KARNATAKA,BIJAPUR,2002,RAPE,3
KARNATAKA,CHAMARAJNAGAR,2002,RAPE,4
KARNATAKA,CHICKMAGALUR,2002,RAPE,18
KARNATAKA,CHITRADURGA,2002,RAPE,12
KARNATAKA,DAKSHIN KANNADA,2002,RAPE,9
KARNATAKA,DAVANAGERE,2002,RAPE,14
KARNATAKA,DHARWAD COMMR.,2002,RAPE,1
KARNATAKA,GADAG,2002,RAPE,3
KARNATAKA,GULBARGA,2002,RAPE,24
KARNATAKA,HASSAN,2002,RAPE,11
KARNATAKA,HAVERI,2002,RAPE,2
KARNATAKA,K.G.F.,2002,RAPE,6
KARNATAKA,KODAGU,2002,RAPE,4
KARNATAKA,KOLAR,2002,RAPE,18
KARNATAKA,KOPPAL,2002,RAPE,6
KARNATAKA,MANDYA,2002,RAPE,30
KARNATAKA,MYSORE COMMR.,2002,RAPE,7
KARNATAKA,MYSORE RURAL,2002,RAPE,5
KARNATAKA,RAICHUR,2002,RAPE,6
KARNATAKA,SHIMOGA,2002,RAPE,11
KARNATAKA,TUMKUR,2002,RAPE,9
KARNATAKA,UDUPI,2002,RAPE,1
KARNATAKA,UTTAR KANNADA,2002,RAPE,5
KARNATAKA,TOTAL,2002,RAPE,292
KERALA,ALAPUZHA,2002,RAPE,13
KERALA,ERNAKULAM,2002,RAPE,27
KERALA,IDUKKI,2002,RAPE,26
KERALA,KANNUR,2002,RAPE,21
KERALA,KASARGOD,2002,RAPE,25
KERALA,KOLLAM,2002,RAPE,60
KERALA,KOTTAYAM,2002,RAPE,28
KERALA,KOZHIKODE,2002,RAPE,53
KERALA,MALAPPURAM,2002,RAPE,70
KERALA,PALAKKAD,2002,RAPE,48
KERALA,PATHANAMTHITTA,2002,RAPE,12
KERALA,THRISSUR,2002,RAPE,30
KERALA,TRIVANDRUM,2002,RAPE,56
KERALA,WAYANADU,2002,RAPE,30
KERALA,TOTAL,2002,RAPE,499
MADHYA PRADESH,BALAGHAT,2002,RAPE,87
MADHYA PRADESH,BARWANI,2002,RAPE,30
MADHYA PRADESH,BETUL,2002,RAPE,115
MADHYA PRADESH,BHIND,2002,RAPE,33
MADHYA PRADESH,BHOPAL,2002,RAPE,98
MADHYA PRADESH,BHOPAL RLY.,2002,RAPE,1
MADHYA PRADESH,CHHATARPUR,2002,RAPE,76
MADHYA PRADESH,CHHINDWARA,2002,RAPE,82
MADHYA PRADESH,DAMOH,2002,RAPE,57
MADHYA PRADESH,DATIYA,2002,RAPE,22
MADHYA PRADESH,DEWAS,2002,RAPE,97
MADHYA PRADESH,DHAR,2002,RAPE,74
MADHYA PRADESH,DINDORI,2002,RAPE,26
MADHYA PRADESH,GUNA,2002,RAPE,148
MADHYA PRADESH,GWALIOR,2002,RAPE,69
MADHYA PRADESH,HARDA,2002,RAPE,28
MADHYA PRADESH,HOSHANGABAD,2002,RAPE,62
MADHYA PRADESH,INDORE,2002,RAPE,93
MADHYA PRADESH,INDORE RLY.,2002,RAPE,1
MADHYA PRADESH,JABALPUR,2002,RAPE,80
MADHYA PRADESH,JHABUA,2002,RAPE,29
MADHYA PRADESH,KATNI,2002,RAPE,37
MADHYA PRADESH,KHANDWA,2002,RAPE,71
MADHYA PRADESH,KHARGON,2002,RAPE,50
MADHYA PRADESH,MANDLA,2002,RAPE,43
MADHYA PRADESH,MANDSAUR,2002,RAPE,45
MADHYA PRADESH,MORENA,2002,RAPE,46
MADHYA PRADESH,NARSINGHPUR,2002,RAPE,88
MADHYA PRADESH,NEEMUCH,2002,RAPE,26
MADHYA PRADESH,PANNA,2002,RAPE,35
MADHYA PRADESH,RAISEN,2002,RAPE,98
MADHYA PRADESH,RAJGARH,2002,RAPE,80
MADHYA PRADESH,RATLAM,2002,RAPE,67
MADHYA PRADESH,REWA,2002,RAPE,32
MADHYA PRADESH,SAGAR,2002,RAPE,136
MADHYA PRADESH,SATNA,2002,RAPE,66
MADHYA PRADESH,SEONI,2002,RAPE,44
MADHYA PRADESH,SHAHDOL,2002,RAPE,72
MADHYA PRADESH,SHAJAPUR,2002,RAPE,84
MADHYA PRADESH,SHEOPUR,2002,RAPE,28
MADHYA PRADESH,SHIVPURI,2002,RAPE,73
MADHYA PRADESH,SIDHI,2002,RAPE,46
MADHYA PRADESH,SIHORE,2002,RAPE,63
MADHYA PRADESH,TIKAMGARH,2002,RAPE,51
MADHYA PRADESH,UJJAIN,2002,RAPE,68
MADHYA PRADESH,UMARIYA,2002,RAPE,20
MADHYA PRADESH,VIDISHA,2002,RAPE,114
MADHYA PRADESH,TOTAL,2002,RAPE,2891
MAHARASHTRA,AHMEDNAGAR,2002,RAPE,45
MAHARASHTRA,AKOLA,2002,RAPE,28
MAHARASHTRA,AMRAVATI COMMR.,2002,RAPE,18
MAHARASHTRA,AMRAVATI RURAL,2002,RAPE,66
MAHARASHTRA,AURANGABAD COMMR.,2002,RAPE,8
MAHARASHTRA,AURANGABAD RURAL,2002,RAPE,12
MAHARASHTRA,BEED,2002,RAPE,25
MAHARASHTRA,BHANDARA,2002,RAPE,32
MAHARASHTRA,BULDHANA,2002,RAPE,30
MAHARASHTRA,CHANDRAPUR,2002,RAPE,29
MAHARASHTRA,DHULE,2002,RAPE,16
MAHARASHTRA,GADCHIROLI,2002,RAPE,22
MAHARASHTRA,GONDIA,2002,RAPE,25
MAHARASHTRA,HINGOLI,2002,RAPE,17
MAHARASHTRA,JALGAON,2002,RAPE,22
MAHARASHTRA,JALNA,2002,RAPE,14
MAHARASHTRA,KOLHAPUR,2002,RAPE,17
MAHARASHTRA,LATUR,2002,RAPE,4
MAHARASHTRA,MUMBAI,2002,RAPE,128
MAHARASHTRA,MUMBAI RLY.,2002,RAPE,2
MAHARASHTRA,NAGPUR COMMR.,2002,RAPE,49
MAHARASHTRA,NAGPUR RURAL,2002,RAPE,66
MAHARASHTRA,NANDED,2002,RAPE,29
MAHARASHTRA,NANDURBAR,2002,RAPE,28
MAHARASHTRA,NASIK COMMR.,2002,RAPE,12
MAHARASHTRA,NASIK RURAL,2002,RAPE,38
MAHARASHTRA,NAVI MUMBAI,2002,RAPE,24
MAHARASHTRA,OSMANABAD,2002,RAPE,28
MAHARASHTRA,PARBHANI,2002,RAPE,19
MAHARASHTRA,PUNE COMMR.,2002,RAPE,51
MAHARASHTRA,PUNE RLY.,2002,RAPE,2
MAHARASHTRA,PUNE RURAL,2002,RAPE,42
MAHARASHTRA,RAIGAD,2002,RAPE,29
