CCN,REPORT_DAT,START_DATE,END_DATE,SHIFT,OFFENSE,BLOCK,WARD,DISTRICT,NEIGHBORHOOD_CLUSTER,LATITUDE,LONGITUDE,hour,day,month,weekday,time_period,crime_count,crime_type,crime_date,crime_hour,year,day_night,area,risk_level
24052447,2024-04-09 02:42:56+00:00,2024-04-08 18:20:00+00:00,2024-04-08 20:32:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,5900 - 5999 BLOCK OF GEORGIA AVENUE NW,4.0,4.0,Cluster 17,38.9619795615,-77.0279498335,18.0,8.0,4,Monday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-04-09 02:42:56+00:00,2,2024,Night,Cluster 17,Medium
24052504,2024-04-08 21:58:55+00:00,2024-04-08 18:21:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,4400 - 4499 BLOCK OF IOWA AVENUE NW,4.0,4.0,Cluster 18,38.9445079468,-77.0278945349,18.0,8.0,4,Monday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-04-08 21:58:55+00:00,21,2024,Night,Cluster 18,High
24079620,2024-05-27 06:45:24+00:00,2024-05-27 05:23:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,5200 - 5299 BLOCK OF 3RD STREET NW,4.0,,Cluster 18,38.9538368132,-77.0159648775,5.0,27.0,5,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-27 06:45:24+00:00,6,2024,Day,Cluster 18,High
24115782,2024-07-29 02:43:27+00:00,2024-07-29 00:44:00+00:00,2024-08-05 02:43:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1452 - 1499 BLOCK OF IRVING STREET NW,1.0,3.0,Cluster 2,38.928647251,-77.0354170737,0.0,29.0,7,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-07-29 02:43:27+00:00,2,2024,Night,Cluster 2,High
24079922,2024-05-27 21:38:38+00:00,2024-05-27 20:40:00+00:00,2024-05-27 21:38:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,4200 - 4399 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,7.0,6.0,Cluster 30,38.9012552122,-76.9408920666,20.0,27.0,5,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-27 21:38:38+00:00,21,2024,Night,Cluster 30,High
24040999,2024-03-18 15:34:53+00:00,2024-03-15 16:00:00+00:00,2024-03-15 17:00:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,6600 - 6699 BLOCK OF LUZON AVENUE NW,4.0,4.0,Cluster 17,38.9705221073,-77.032711654,16.0,15.0,3,Friday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-03-18 15:34:53+00:00,15,2024,Day,Cluster 17,Medium
24084342,2024-06-04 12:03:24+00:00,2024-06-04 04:08:00+00:00,2024-06-04 04:13:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1800 - 1898 BLOCK OF WEST VIRGINIA AVENUE NE,5.0,5.0,Cluster 23,38.9108864616,-76.9852872041,4.0,4.0,6,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-04 12:03:24+00:00,12,2024,Day,Cluster 23,High
24092085,2024-06-17 15:03:04+00:00,2024-06-17 14:33:00+00:00,,DAY,ASSAULT W/DANGEROUS WEAPON,5000 - 5069 BLOCK OF BENNING ROAD SE,7.0,6.0,Cluster 33,38.8775843035,-76.9312615719,14.0,17.0,6,Monday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-06-17 15:03:04+00:00,15,2024,Day,Cluster 33,High
24092473,2024-06-18 02:09:05+00:00,2024-06-18 00:50:00+00:00,2024-06-18 01:50:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1400 - 1499 BLOCK OF T STREET SE,8.0,6.0,Cluster 34,38.867582376,-76.9838823114,0.0,18.0,6,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-18 02:09:05+00:00,2,2024,Night,Cluster 34,High
24026063,2024-02-19 22:38:23+00:00,2024-02-19 19:49:00+00:00,2024-02-19 22:38:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,3500 - 3599 BLOCK OF B STREET SE,7.0,6.0,Cluster 32,38.8875851411,-76.9553721105,19.0,19.0,2,Monday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-02-19 22:38:23+00:00,22,2024,Night,Cluster 32,High
24072048,2024-05-14 08:09:23+00:00,2024-05-14 03:48:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,3528 - 3599 BLOCK OF MINNESOTA AVENUE SE,7.0,6.0,Cluster 32,38.8871903174,-76.9549515293,3.0,14.0,5,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-14 08:09:23+00:00,8,2024,Day,Cluster 32,High
24195157,2024-12-17 23:36:21+00:00,2024-12-17 20:01:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,200 - 299 BLOCK OF MORGAN STREET NW,5.0,3.0,Cluster 21,38.9064604289,-77.014414198,20.0,17.0,12,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-12-17 23:36:21+00:00,23,2024,Night,Cluster 21,High
24157744,2024-10-11 16:41:52+00:00,2024-10-11 16:18:00+00:00,2024-10-11 16:18:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1 - 99 BLOCK OF BANNER LANE NW,6.0,1.0,Cluster 8,38.9046846037,-77.0112134026,16.0,11.0,10,Friday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-10-11 16:41:52+00:00,16,2024,Day,Cluster 8,Medium
24132223,2024-08-28 01:23:06+00:00,2024-08-27 22:38:00+00:00,2024-08-28 01:15:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,770 - 899 BLOCK OF KENILWORTH TERRACE NE,7.0,6.0,Cluster 30,38.9014226307,-76.9465938869,22.0,27.0,8,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-08-28 01:23:06+00:00,1,2024,Night,Cluster 30,High
24069611,2024-05-09 19:19:46+00:00,2024-05-09 04:00:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,3301 - 3399 BLOCK OF BENNING ROAD NE,7.0,6.0,Cluster 30,38.8967230746,-76.9588796709,4.0,9.0,5,Thursday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-09 19:19:46+00:00,19,2024,Night,Cluster 30,High
24140569,2024-09-12 02:52:47+00:00,2024-09-12 00:50:00+00:00,2024-09-12 02:24:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,2051 - 2100 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,8.0,7.0,Cluster 28,38.8655909894,-76.9894436533,0.0,12.0,9,Thursday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-12 02:52:47+00:00,2,2024,Night,Cluster 28,Medium
24142281,2024-09-15 07:51:27+00:00,2024-09-15 04:20:00+00:00,2024-09-15 06:14:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,4700 - 4799 BLOCK OF 1ST STREET SW,,7.0,,38.8227449648,-77.0055142574,4.0,15.0,9,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-15 07:51:27+00:00,7,2024,Day,nan,Medium
24001192,2024-01-03 10:13:52+00:00,2024-01-03 07:11:00+00:00,2024-01-03 07:16:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,500 - 699 BLOCK OF JEFFERSON STREET NW,4.0,4.0,Cluster 18,38.9553441721,-77.0210507882,7.0,3.0,1,Wednesday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-01-03 10:13:52+00:00,10,2024,Day,Cluster 18,High
24004064,2024-01-09 03:10:25+00:00,2024-01-09 00:04:00+00:00,2024-01-09 02:00:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1720 - 1739 BLOCK OF KALORAMA ROAD NW,1.0,3.0,Cluster 1,38.9204266969,-77.0404519088,0.0,9.0,1,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-01-09 03:10:25+00:00,3,2024,Night,Cluster 1,Medium
24162614,2024-10-20 09:13:56+00:00,2024-10-20 05:52:00+00:00,2024-10-20 09:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2200 - 2399 BLOCK OF 8TH STREET NW,1.0,3.0,Cluster 3,38.9199457131,-77.0229641255,5.0,20.0,10,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-20 09:13:56+00:00,9,2024,Day,Cluster 3,Medium
24165051,2024-10-24 07:04:46+00:00,2024-10-24 04:38:00+00:00,2024-10-24 04:50:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1800 - 1899 BLOCK OF PROVIDENCE STREET NE,5.0,5.0,Cluster 23,38.9129981319,-76.9847834712,4.0,24.0,10,Thursday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-24 07:04:46+00:00,7,2024,Day,Cluster 23,High
24118695,2024-08-03 08:22:33+00:00,2024-08-03 06:04:00+00:00,2024-08-03 06:46:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,800 - 899 BLOCK OF H STREET NE,6.0,1.0,Cluster 25,38.9002021782,-76.9943592393,6.0,3.0,8,Saturday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-08-03 08:22:33+00:00,8,2024,Day,Cluster 25,High
24097305,2024-06-26 09:19:03+00:00,2024-06-26 07:24:00+00:00,2024-06-26 07:27:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1300 - 1399 BLOCK OF RANDOLPH STREET NW,4.0,4.0,Cluster 18,38.9386778427,-77.031216943,7.0,26.0,6,Wednesday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-06-26 09:19:03+00:00,9,2024,Day,Cluster 18,High
24193587,2024-12-14 23:28:12+00:00,2024-12-14 21:33:00+00:00,2024-12-14 23:00:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1400 - 1479 BLOCK OF SARATOGA AVENUE NE,5.0,5.0,Cluster 22,38.9229878817,-76.9851983334,21.0,14.0,12,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-12-14 23:28:12+00:00,23,2024,Night,Cluster 22,Medium
24195441,2024-12-18 06:46:54+00:00,2024-12-18 05:44:00+00:00,2024-12-18 06:20:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,900 - 931 BLOCK OF U STREET NW,1.0,3.0,Cluster 3,38.9169964065,-77.0246344704,5.0,18.0,12,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-12-18 06:46:54+00:00,6,2024,Day,Cluster 3,Medium
24043637,2024-03-23 03:26:45+00:00,2024-03-23 01:30:00+00:00,2024-03-23 03:19:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,3500 - 3899 BLOCK OF JAY STREET NE,7.0,6.0,Cluster 30,38.9039688291,-76.9472062055,1.0,23.0,3,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-03-23 03:26:45+00:00,3,2024,Night,Cluster 30,High
24045807,2024-03-27 06:46:41+00:00,2024-03-27 03:36:00+00:00,2024-03-27 06:15:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,4400 - 4499 BLOCK OF FALLS TERRACE SE,7.0,6.0,Cluster 33,38.8824642299,-76.9374969326,3.0,27.0,3,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-03-27 06:46:41+00:00,6,2024,Day,Cluster 33,High
24046873,2024-03-29 08:50:39+00:00,2024-03-29 03:45:00+00:00,2024-03-29 06:44:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1700 - 1799 BLOCK OF T STREET SE,8.0,6.0,Cluster 34,38.8672665384,-76.9798915511,3.0,29.0,3,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-03-29 08:50:39+00:00,8,2024,Day,Cluster 34,High
24050527,2024-04-05 04:40:05+00:00,2024-04-05 01:00:00+00:00,2024-04-06 03:02:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1400 - 1499 BLOCK OF 20TH STREET NW,2.0,2.0,Cluster 6,38.9091073651,-77.0448871777,1.0,5.0,4,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-04-05 04:40:05+00:00,4,2024,Night,Cluster 6,Medium
24051448,2024-04-06 22:55:40+00:00,2024-04-06 20:07:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,4000 - 4121 BLOCK OF MINNESOTA AVENUE NE,7.0,6.0,Cluster 30,38.8966558827,-76.9476475094,20.0,6.0,4,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-04-06 22:55:40+00:00,22,2024,Night,Cluster 30,High
24161671,2024-10-18 23:45:20+00:00,2024-10-17 18:00:00+00:00,2024-10-18 18:15:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,2900 - 2943 BLOCK OF NELSON PLACE SE,7.0,6.0,Cluster 34,38.8763692422,-76.966719636,18.0,17.0,10,Thursday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-10-18 23:45:20+00:00,23,2024,Night,Cluster 34,High
24083238,2024-06-02 09:29:27+00:00,2024-06-02 07:08:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,3300 - 3730 BLOCK OF HAYES STREET NE,7.0,6.0,Cluster 30,38.9066615961,-76.9528191142,7.0,2.0,6,Sunday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-06-02 09:29:27+00:00,9,2024,Day,Cluster 30,High
24173695,2024-11-08 22:33:27+00:00,2024-11-08 16:03:00+00:00,2024-11-08 22:34:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,3011 - 3024 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,8.0,7.0,Cluster 39,38.8444784836,-76.9978437159,16.0,8.0,11,Friday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-11-08 22:33:27+00:00,22,2024,Night,Cluster 39,High
24191276,2024-12-10 18:32:13+00:00,2024-12-10 16:35:00+00:00,2024-12-10 18:30:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,2400 - 2599 BLOCK OF ELVANS ROAD SE,8.0,7.0,Cluster 37,38.8541724053,-76.9884242906,16.0,10.0,12,Tuesday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-12-10 18:32:13+00:00,18,2024,Night,Cluster 37,High
24092568,2024-06-18 07:47:17+00:00,2024-06-18 06:08:00+00:00,2024-06-18 06:15:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,100 - 299 BLOCK OF BATES STREET NW,5.0,3.0,Cluster 21,38.9103807696,-77.0136724666,6.0,18.0,6,Tuesday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-06-18 07:47:17+00:00,7,2024,Day,Cluster 21,High
24123029,2024-08-11 18:02:30+00:00,2024-08-11 16:04:00+00:00,2024-08-11 17:20:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,748 - 799 BLOCK OF 18TH STREET NE,5.0,5.0,Cluster 23,38.8996378443,-76.9774916634,16.0,11.0,8,Sunday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-08-11 18:02:30+00:00,18,2024,Night,Cluster 23,High
24163701,2024-10-22 01:13:50+00:00,2024-10-21 23:57:00+00:00,2024-10-22 01:14:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,104 - 1599 BLOCK OF HARRY THOMAS WAY NE,5.0,5.0,Cluster 21,38.9117675751,-77.002035177,23.0,21.0,10,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-22 01:13:50+00:00,1,2024,Night,Cluster 21,High
24166263,2024-10-26 07:21:29+00:00,2024-10-26 06:08:00+00:00,2024-10-26 07:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2200 - 2299 BLOCK OF SAVANNAH TERRACE SE,8.0,7.0,Cluster 38,38.8497355122,-76.9726676989,6.0,26.0,10,Saturday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-10-26 07:21:29+00:00,7,2024,Day,Cluster 38,High
24167056,2024-10-27 21:38:34+00:00,2024-10-27 19:41:00+00:00,2024-10-27 21:30:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,2200 - 2299 BLOCK OF SAVANNAH STREET SE,8.0,7.0,Cluster 38,38.8477819906,-76.9719071694,19.0,27.0,10,Sunday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-10-27 21:38:34+00:00,21,2024,Night,Cluster 38,High
24088485,2024-06-11 04:24:45+00:00,2024-06-11 02:12:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,4120 - 4131 BLOCK OF MINNESOTA AVENUE NE,7.0,6.0,Cluster 30,38.898769592,-76.9464262963,2.0,11.0,6,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-11 04:24:45+00:00,4,2024,Night,Cluster 30,High
24088591,2024-06-11 13:01:29+00:00,2024-06-11 09:02:00+00:00,,DAY,ASSAULT W/DANGEROUS WEAPON,3701 - 3799 BLOCK OF MASSACHUSETTS AVENUE NW,3.0,2.0,Cluster 14,38.9293890733,-77.0742336494,9.0,11.0,6,Tuesday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-06-11 13:01:29+00:00,13,2024,Day,Cluster 14,Medium
24095969,2024-06-24 10:18:17+00:00,2024-06-24 00:39:00+00:00,2024-06-24 02:46:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2300 - 2399 BLOCK OF AINGER PLACE SE,8.0,7.0,Cluster 36,38.8574916758,-76.9726458339,0.0,24.0,6,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-24 10:18:17+00:00,10,2024,Day,Cluster 36,High
24140778,2024-09-12 16:31:10+00:00,2024-09-12 13:45:00+00:00,2024-09-12 13:50:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,800 - 899 BLOCK OF YUMA STREET SE,8.0,7.0,Cluster 39,38.8320376834,-76.9928783337,13.0,12.0,9,Thursday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-09-12 16:31:10+00:00,16,2024,Day,Cluster 39,High
24142794,2024-09-16 06:08:30+00:00,2024-09-16 02:53:00+00:00,2024-09-16 02:55:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1800 - 2299 BLOCK OF NEW YORK AVENUE NE,5.0,5.0,Cluster 22,38.9172864211,-76.9751125549,2.0,16.0,9,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-16 06:08:30+00:00,6,2024,Day,Cluster 22,Medium
24144254,2024-09-18 16:49:12+00:00,2024-09-18 14:00:00+00:00,2024-09-18 16:30:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1100 - 1199 BLOCK OF MCCOLLOUGH COURT NW,2.0,3.0,Cluster 8,38.9054015922,-77.0214304584,14.0,18.0,9,Wednesday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-09-18 16:49:12+00:00,16,2024,Day,Cluster 8,Medium
24040558,2024-03-17 21:34:50+00:00,2024-03-17 19:20:00+00:00,2024-03-17 19:50:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,5832 - 5915 BLOCK OF GEORGIA AVENUE NW,4.0,4.0,Cluster 17,38.9611363719,-77.0280209235,19.0,17.0,3,Sunday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-03-17 21:34:50+00:00,21,2024,Night,Cluster 17,Medium
24040623,2024-03-17 22:25:48+00:00,2024-03-17 20:03:00+00:00,2024-03-17 21:33:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,2320 - 2425 BLOCK OF IRVING STREET SE,8.0,7.0,Cluster 36,38.8530140859,-76.971718989,20.0,17.0,3,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-03-17 22:25:48+00:00,22,2024,Night,Cluster 36,High
24093003,2024-06-19 01:03:40+00:00,2024-06-19 00:19:00+00:00,2024-06-19 01:03:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,301 - 499 BLOCK OF ORANGE STREET SE,8.0,7.0,Cluster 39,38.8459619308,-77.0027191637,0.0,19.0,6,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-19 01:03:40+00:00,1,2024,Night,Cluster 39,High
24051707,2024-04-07 08:59:17+00:00,2024-04-07 08:29:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2300 - 3955 BLOCK OF EAST CAPITOL STREET,7.0,6.0,Cluster 32,38.8897870573,-76.9580556016,8.0,7.0,4,Sunday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-04-07 08:59:17+00:00,8,2024,Day,Cluster 32,High
24144531,2024-09-19 02:03:45+00:00,2024-09-18 22:30:00+00:00,2024-09-18 23:07:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,2500 - 2599 BLOCK OF 13TH STREET NW,1.0,3.0,Cluster 2,38.9230959354,-77.0297080884,22.0,18.0,9,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-19 02:03:45+00:00,2,2024,Night,Cluster 2,High
24093333,2024-06-19 18:28:20+00:00,2024-06-19 16:50:00+00:00,2024-06-19 16:53:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1510 - 1599 BLOCK OF 20TH STREET NW,2.0,2.0,Cluster 6,38.9106339197,-77.0448852559,16.0,19.0,6,Wednesday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-06-19 18:28:20+00:00,18,2024,Night,Cluster 6,Medium
24116465,2024-07-30 11:54:31+00:00,2024-07-30 09:22:00+00:00,,DAY,ASSAULT W/DANGEROUS WEAPON,1800 - 1898 BLOCK OF WEST VIRGINIA AVENUE NE,5.0,5.0,Cluster 23,38.9108864616,-76.9852872041,9.0,30.0,7,Tuesday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-07-30 11:54:31+00:00,11,2024,Day,Cluster 23,High
24117436,2024-08-01 00:31:53+00:00,2024-07-31 23:20:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,2200 - 2299 BLOCK OF NICHOLSON STREET SE,7.0,6.0,Cluster 34,38.8738034076,-76.9743203214,23.0,31.0,8,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-08-01 00:31:53+00:00,0,2024,Night,Cluster 34,High
24173169,2024-11-07 18:55:05+00:00,2024-11-07 17:56:00+00:00,2024-11-07 17:58:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1700 - 1779 BLOCK OF M STREET NW,2.0,2.0,Cluster 6,38.9056539621,-77.0398143875,17.0,7.0,11,Thursday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-11-07 18:55:05+00:00,18,2024,Night,Cluster 6,Medium
24142988,2024-09-16 17:20:42+00:00,2024-09-16 13:37:00+00:00,2024-09-16 15:58:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,4300 - 4329 BLOCK OF BOWEN ROAD SE,7.0,6.0,Cluster 32,38.8728811134,-76.9368507042,13.0,16.0,9,Monday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-09-16 17:20:42+00:00,17,2024,Day,Cluster 32,High
24143362,2024-09-17 03:34:04+00:00,2024-09-17 01:05:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,4660 - 4699 BLOCK OF MARTIN LUTHER KING JR AVENUE SW,8.0,7.0,Cluster 39,38.8216256757,-77.0110811748,1.0,17.0,9,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-17 03:34:04+00:00,3,2024,Night,Cluster 39,High
24040087,2024-03-17 00:34:17+00:00,2024-03-16 21:47:00+00:00,2024-03-16 23:24:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,2900 - 2999 BLOCK OF N STREET SE,7.0,6.0,Cluster 34,38.8746116469,-76.9655943966,21.0,16.0,3,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-03-17 00:34:17+00:00,0,2024,Night,Cluster 34,High
24039453,2024-03-15 20:36:07+00:00,2024-03-15 19:19:00+00:00,2024-03-15 20:20:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,713 - 799 BLOCK OF 21ST STREET NE,5.0,5.0,Cluster 23,38.8998429987,-76.9741727544,19.0,15.0,3,Friday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-03-15 20:36:07+00:00,20,2024,Night,Cluster 23,High
24113388,2024-07-24 18:54:34+00:00,2024-07-24 16:24:00+00:00,2024-07-24 16:30:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,300 - 319 BLOCK OF 34TH STREET SE,7.0,6.0,Cluster 32,38.8856094074,-76.9575181859,16.0,24.0,7,Wednesday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-07-24 18:54:34+00:00,18,2024,Night,Cluster 32,High
24113638,2024-07-25 04:09:52+00:00,2024-07-24 22:50:00+00:00,2024-07-25 03:30:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1800 - 1932 BLOCK OF MARION BARRY AVENUE SE,8.0,6.0,Cluster 34,38.8654306827,-76.9780898742,22.0,24.0,7,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-07-25 04:09:52+00:00,4,2024,Night,Cluster 34,High
24124015,2024-08-13 17:21:01+00:00,2024-08-13 16:19:00+00:00,2024-08-13 16:21:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,3000 - 3199 BLOCK OF NAYLOR ROAD SE,8.0,7.0,Cluster 36,38.8531334276,-76.9640406795,16.0,13.0,8,Tuesday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-08-13 17:21:01+00:00,17,2024,Day,Cluster 36,High
24118083,2024-08-02 05:00:31+00:00,2024-08-02 00:56:00+00:00,2024-08-02 05:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,500 - 599 BLOCK OF NEWCOMB STREET SE,8.0,7.0,Cluster 39,38.8458328906,-76.9992974347,0.0,2.0,8,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-08-02 05:00:31+00:00,5,2024,Night,Cluster 39,High
24119034,2024-08-03 23:45:58+00:00,2024-08-03 20:46:00+00:00,2024-08-03 23:00:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,5000 - 5099 BLOCK OF HUNT STREET NE,7.0,6.0,Cluster 31,38.9010493794,-76.9291551707,20.0,3.0,8,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-08-03 23:45:58+00:00,23,2024,Night,Cluster 31,High
24095902,2024-06-24 00:18:03+00:00,2024-06-23 23:06:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,1400 - 1499 BLOCK OF U STREET NW,2.0,3.0,Cluster 3,38.9169967973,-77.0332415107,23.0,23.0,6,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-24 00:18:03+00:00,0,2024,Night,Cluster 3,Medium
24095922,2024-06-24 06:15:02+00:00,2024-06-24 00:30:00+00:00,2024-06-24 06:12:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1600 - 1899 BLOCK OF W STREET SE,8.0,7.0,Cluster 28,38.8630278199,-76.9802681957,0.0,24.0,6,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-24 06:15:02+00:00,6,2024,Day,Cluster 28,Medium
