year,state,district,crime_type,crime_count
2018,TRIPURA,WEST TRIPURA,ASSAULT_ON_WOMEN_BELOW_18,3
2018,UTTAR PRADESH,ALIGARH,ASSAULT_ON_WOMEN_BELOW_18,9
2018,UTTAR PRADESH,BAGHPAT,ASSAULT_ON_WOMEN_BELOW_18,4
2018,UTTAR PRADESH,BAHRAICH,ASSAULT_ON_WOMEN_BELOW_18,7
2018,UTTAR PRADESH,BALLIA,ASSAULT_ON_WOMEN_BELOW_18,8
2018,UTTAR PRADESH,AYODHYA,ASSAULT_ON_WOMEN_BELOW_18,10
2018,UTTAR PRADESH,GHAZIPUR,ASSAULT_ON_WOMEN_BELOW_18,2
2018,UTTAR PRADESH,HAPUR,ASSAULT_ON_WOMEN_BELOW_18,5
2018,UTTAR PRADESH,JALAUN,ASSAULT_ON_WOMEN_BELOW_18,1
2018,UTTAR PRADESH,KANPUR DEHAT,ASSAULT_ON_WOMEN_BELOW_18,1
2018,UTTAR PRADESH,KUSHINAGAR,ASSAULT_ON_WOMEN_BELOW_18,10
2018,UTTAR PRADESH,MAU,ASSAULT_ON_WOMEN_BELOW_18,1
2018,UTTAR PRADESH,MEERUT,ASSAULT_ON_WOMEN_BELOW_18,9
2018,UTTAR PRADESH,MORADABAD,ASSAULT_ON_WOMEN_BELOW_18,15
2018,UTTAR PRADESH,SAMBHAL,ASSAULT_ON_WOMEN_BELOW_18,4
2018,UTTAR PRADESH,SULTANPUR,ASSAULT_ON_WOMEN_BELOW_18,2
2018,UTTAR PRADESH,VARANASI,ASSAULT_ON_WOMEN_BELOW_18,36
2018,UTTARAKHAND,HARIDWAR,ASSAULT_ON_WOMEN_BELOW_18,5
2018,UTTARAKHAND,NAINITAL,ASSAULT_ON_WOMEN_BELOW_18,2
2018,CHANDIGARH,CHANDIGARH,ASSAULT_ON_WOMEN_BELOW_18,6
2019,ANDHRA PRADESH,ANANTHAPURAMU,ASSAULT_ON_WOMEN_BELOW_18,4
2019,ANDHRA PRADESH,CHITTOOR,ASSAULT_ON_WOMEN_BELOW_18,2
2019,ANDHRA PRADESH,Y.S.R.,ASSAULT_ON_WOMEN_BELOW_18,2
2019,ANDHRA PRADESH,EAST GODAVARI,ASSAULT_ON_WOMEN_BELOW_18,1
2019,ANDHRA PRADESH,GUNTUR,ASSAULT_ON_WOMEN_BELOW_18,11
2019,ANDHRA PRADESH,GUNTUR,ASSAULT_ON_WOMEN_BELOW_18,2
2019,ANDHRA PRADESH,KRISHNA,ASSAULT_ON_WOMEN_BELOW_18,6
2019,ANDHRA PRADESH,KURNOOL,ASSAULT_ON_WOMEN_BELOW_18,1
2019,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,ASSAULT_ON_WOMEN_BELOW_18,5
2019,ANDHRA PRADESH,EAST GODAVARI,ASSAULT_ON_WOMEN_BELOW_18,1
2019,ANDHRA PRADESH,NTR,ASSAULT_ON_WOMEN_BELOW_18,5
2019,ANDHRA PRADESH,VISAKHAPATNAM,ASSAULT_ON_WOMEN_BELOW_18,1
2019,ANDHRA PRADESH,WEST GODAVARI,ASSAULT_ON_WOMEN_BELOW_18,4
2019,ARUNACHAL PRADESH,UPPER SUBANSIRI,ASSAULT_ON_WOMEN_BELOW_18,1
2019,BIHAR,JEHANABAD,ASSAULT_ON_WOMEN_BELOW_18,1
2019,BIHAR,KISHANGANJ,ASSAULT_ON_WOMEN_BELOW_18,1
2019,CHHATTISGARH,NARAYANPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2019,GUJARAT,KHEDA,ASSAULT_ON_WOMEN_BELOW_18,1
2019,HIMACHAL PRADESH,KANGRA,ASSAULT_ON_WOMEN_BELOW_18,2
2019,HIMACHAL PRADESH,SHIMLA,ASSAULT_ON_WOMEN_BELOW_18,2
2019,HIMACHAL PRADESH,SOLAN,ASSAULT_ON_WOMEN_BELOW_18,1
2019,JAMMU AND KASHMIR,SRINAGAR,ASSAULT_ON_WOMEN_BELOW_18,1
2019,JHARKHAND,BOKARO,ASSAULT_ON_WOMEN_BELOW_18,9
2019,JHARKHAND,GIRIDIH,ASSAULT_ON_WOMEN_BELOW_18,16
2019,KARNATAKA,KALABURAGI,ASSAULT_ON_WOMEN_BELOW_18,1
2019,KERALA,ALAPPUZHA,ASSAULT_ON_WOMEN_BELOW_18,3
2019,KERALA,ERNAKULAM,ASSAULT_ON_WOMEN_BELOW_18,1
2019,KERALA,KOTTAYAM,ASSAULT_ON_WOMEN_BELOW_18,1
2019,KERALA,KOZHIKODE,ASSAULT_ON_WOMEN_BELOW_18,1
2019,MADHYA PRADESH,CHHATARPUR,ASSAULT_ON_WOMEN_BELOW_18,2
2019,MADHYA PRADESH,DEWAS,ASSAULT_ON_WOMEN_BELOW_18,1
2019,MADHYA PRADESH,GUNA,ASSAULT_ON_WOMEN_BELOW_18,1
2019,MADHYA PRADESH,REWA,ASSAULT_ON_WOMEN_BELOW_18,2
2019,MADHYA PRADESH,SEONI,ASSAULT_ON_WOMEN_BELOW_18,1
2019,MADHYA PRADESH,SEHORE,ASSAULT_ON_WOMEN_BELOW_18,2
2019,MADHYA PRADESH,VIDISHA,ASSAULT_ON_WOMEN_BELOW_18,1
2019,MANIPUR,THOUBAL,ASSAULT_ON_WOMEN_BELOW_18,1
2019,MEGHALAYA,RI BHOI,ASSAULT_ON_WOMEN_BELOW_18,2
2019,ODISHA,BALESHWAR,ASSAULT_ON_WOMEN_BELOW_18,6
2019,PUNJAB,BARNALA,ASSAULT_ON_WOMEN_BELOW_18,3
2019,PUNJAB,GURDASPUR,ASSAULT_ON_WOMEN_BELOW_18,5
2019,PUNJAB,BATHINDA,ASSAULT_ON_WOMEN_BELOW_18,3
2019,PUNJAB,AMRITSAR,ASSAULT_ON_WOMEN_BELOW_18,1
2019,PUNJAB,JALANDHAR,ASSAULT_ON_WOMEN_BELOW_18,1
2019,PUNJAB,LUDHIANA,ASSAULT_ON_WOMEN_BELOW_18,7
2019,PUNJAB,FARIDKOT,ASSAULT_ON_WOMEN_BELOW_18,2
2019,PUNJAB,FAZILKA,ASSAULT_ON_WOMEN_BELOW_18,2
2019,PUNJAB,GURDASPUR,ASSAULT_ON_WOMEN_BELOW_18,3
2019,PUNJAB,JALANDHAR,ASSAULT_ON_WOMEN_BELOW_18,3
2019,PUNJAB,KAPURTHALA,ASSAULT_ON_WOMEN_BELOW_18,5
2019,PUNJAB,LUDHIANA,ASSAULT_ON_WOMEN_BELOW_18,1
2019,PUNJAB,MANSA,ASSAULT_ON_WOMEN_BELOW_18,3
2019,PUNJAB,MOGA,ASSAULT_ON_WOMEN_BELOW_18,3
2019,PUNJAB,SRI MUKTSAR SAHIB,ASSAULT_ON_WOMEN_BELOW_18,2
2019,PUNJAB,PATHANKOT,ASSAULT_ON_WOMEN_BELOW_18,1
2019,PUNJAB,PATIALA,ASSAULT_ON_WOMEN_BELOW_18,3
2019,PUNJAB,RUPNAGAR,ASSAULT_ON_WOMEN_BELOW_18,1
2019,PUNJAB,SANGRUR,ASSAULT_ON_WOMEN_BELOW_18,2
2019,PUNJAB,TARN TARAN,ASSAULT_ON_WOMEN_BELOW_18,3
2019,RAJASTHAN,AJMER,ASSAULT_ON_WOMEN_BELOW_18,4
2019,RAJASTHAN,BARMER,ASSAULT_ON_WOMEN_BELOW_18,9
2019,RAJASTHAN,DHOLPUR,ASSAULT_ON_WOMEN_BELOW_18,4
2019,RAJASTHAN,AJMER,ASSAULT_ON_WOMEN_BELOW_18,1
2019,RAJASTHAN,GANGANAGAR,ASSAULT_ON_WOMEN_BELOW_18,13
2019,RAJASTHAN,HANUMANGARH,ASSAULT_ON_WOMEN_BELOW_18,2
2019,RAJASTHAN,JAIPUR,ASSAULT_ON_WOMEN_BELOW_18,2
2019,RAJASTHAN,JODHPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2019,RAJASTHAN,JODHPUR,ASSAULT_ON_WOMEN_BELOW_18,3
2019,RAJASTHAN,KOTA,ASSAULT_ON_WOMEN_BELOW_18,1
2019,RAJASTHAN,RAJSAMAND,ASSAULT_ON_WOMEN_BELOW_18,2
2019,RAJASTHAN,SAWAI MADHOPUR,ASSAULT_ON_WOMEN_BELOW_18,8
2019,RAJASTHAN,SIROHI,ASSAULT_ON_WOMEN_BELOW_18,1
2019,RAJASTHAN,UDAIPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2019,RAJASTHAN,KHAIRTHAL-TIJARA,ASSAULT_ON_WOMEN_BELOW_18,9
2019,SIKKIM,MANGAN,ASSAULT_ON_WOMEN_BELOW_18,1
2019,TELANGANA,NIZAMABAD,ASSAULT_ON_WOMEN_BELOW_18,2
2019,TELANGANA,WARANGAL,ASSAULT_ON_WOMEN_BELOW_18,2
2019,TELANGANA,KUMURAM BHEEM ASIFABAD,ASSAULT_ON_WOMEN_BELOW_18,1
2019,UTTAR PRADESH,BAGHPAT,ASSAULT_ON_WOMEN_BELOW_18,5
2019,UTTAR PRADESH,BALLIA,ASSAULT_ON_WOMEN_BELOW_18,4
2019,UTTAR PRADESH,BANDA,ASSAULT_ON_WOMEN_BELOW_18,1
2019,UTTAR PRADESH,AYODHYA,ASSAULT_ON_WOMEN_BELOW_18,15
2019,UTTAR PRADESH,FIROZABAD,ASSAULT_ON_WOMEN_BELOW_18,7
2019,UTTAR PRADESH,HAMIRPUR,ASSAULT_ON_WOMEN_BELOW_18,2
2019,UTTAR PRADESH,HATHRAS,ASSAULT_ON_WOMEN_BELOW_18,4
2019,UTTAR PRADESH,MEERUT,ASSAULT_ON_WOMEN_BELOW_18,39
2019,UTTAR PRADESH,MORADABAD,ASSAULT_ON_WOMEN_BELOW_18,7
2019,UTTAR PRADESH,UNNAO,ASSAULT_ON_WOMEN_BELOW_18,1
2019,UTTARAKHAND,HARIDWAR,ASSAULT_ON_WOMEN_BELOW_18,10
2019,CHANDIGARH,CHANDIGARH,ASSAULT_ON_WOMEN_BELOW_18,2
2019,DELHI,NORTH WEST,ASSAULT_ON_WOMEN_BELOW_18,1
2019,DELHI,NORTH WEST,ASSAULT_ON_WOMEN_BELOW_18,1
2020,ANDHRA PRADESH,ANANTHAPURAMU,ASSAULT_ON_WOMEN_BELOW_18,11
2020,ANDHRA PRADESH,CHITTOOR,ASSAULT_ON_WOMEN_BELOW_18,6
2020,ANDHRA PRADESH,Y.S.R.,ASSAULT_ON_WOMEN_BELOW_18,1
2020,ANDHRA PRADESH,EAST GODAVARI,ASSAULT_ON_WOMEN_BELOW_18,4
2020,ANDHRA PRADESH,GUNTUR,ASSAULT_ON_WOMEN_BELOW_18,2
2020,ANDHRA PRADESH,KRISHNA,ASSAULT_ON_WOMEN_BELOW_18,1
2020,ANDHRA PRADESH,KURNOOL,ASSAULT_ON_WOMEN_BELOW_18,3
2020,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,ASSAULT_ON_WOMEN_BELOW_18,3
2020,ANDHRA PRADESH,TIRUPATI,ASSAULT_ON_WOMEN_BELOW_18,1
2020,ANDHRA PRADESH,NTR,ASSAULT_ON_WOMEN_BELOW_18,2
2020,ANDHRA PRADESH,VIZIANAGARAM,ASSAULT_ON_WOMEN_BELOW_18,2
2020,ANDHRA PRADESH,WEST GODAVARI,ASSAULT_ON_WOMEN_BELOW_18,4
2020,BIHAR,PASHCHIM CHAMPARAN,ASSAULT_ON_WOMEN_BELOW_18,2
2020,BIHAR,JAMUI,ASSAULT_ON_WOMEN_BELOW_18,1
2020,BIHAR,KATIHAR,ASSAULT_ON_WOMEN_BELOW_18,2
2020,CHHATTISGARH,KABEERDHAM,ASSAULT_ON_WOMEN_BELOW_18,1
2020,CHHATTISGARH,RAJNANDGAON,ASSAULT_ON_WOMEN_BELOW_18,2
2020,CHHATTISGARH,SURAJPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2020,HARYANA,SONIPAT,ASSAULT_ON_WOMEN_BELOW_18,2
2020,JHARKHAND,BOKARO,ASSAULT_ON_WOMEN_BELOW_18,37
2020,JHARKHAND,DEOGHAR,ASSAULT_ON_WOMEN_BELOW_18,3
2020,JHARKHAND,RAMGARH,ASSAULT_ON_WOMEN_BELOW_18,5
2020,KERALA,ALAPPUZHA,ASSAULT_ON_WOMEN_BELOW_18,1
2020,KERALA,ERNAKULAM,ASSAULT_ON_WOMEN_BELOW_18,1
2020,KERALA,KOTTAYAM,ASSAULT_ON_WOMEN_BELOW_18,3
2020,KERALA,KOZHIKODE,ASSAULT_ON_WOMEN_BELOW_18,1
2020,KERALA,MALAPPURAM,ASSAULT_ON_WOMEN_BELOW_18,2
2020,KERALA,THRISSUR,ASSAULT_ON_WOMEN_BELOW_18,1
2020,KERALA,THIRUVANANTHAPURAM,ASSAULT_ON_WOMEN_BELOW_18,1
2020,MADHYA PRADESH,ALIRAJPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2020,MADHYA PRADESH,BHIND,ASSAULT_ON_WOMEN_BELOW_18,1
2020,MADHYA PRADESH,CHHATARPUR,ASSAULT_ON_WOMEN_BELOW_18,3
2020,MADHYA PRADESH,DEWAS,ASSAULT_ON_WOMEN_BELOW_18,1
2020,MADHYA PRADESH,SEHORE,ASSAULT_ON_WOMEN_BELOW_18,1
2020,MADHYA PRADESH,UJJAIN,ASSAULT_ON_WOMEN_BELOW_18,1
2020,MADHYA PRADESH,UMARIA,ASSAULT_ON_WOMEN_BELOW_18,1
2020,MADHYA PRADESH,VIDISHA,ASSAULT_ON_WOMEN_BELOW_18,2
2020,MAHARASHTRA,JALGAON,ASSAULT_ON_WOMEN_BELOW_18,1
2020,MEGHALAYA,SOUTH WEST GARO HILLS,ASSAULT_ON_WOMEN_BELOW_18,2
2020,PUNJAB,AMRITSAR,ASSAULT_ON_WOMEN_BELOW_18,4
2020,PUNJAB,AMRITSAR,ASSAULT_ON_WOMEN_BELOW_18,1
2020,PUNJAB,JALANDHAR,ASSAULT_ON_WOMEN_BELOW_18,1
2020,PUNJAB,LUDHIANA,ASSAULT_ON_WOMEN_BELOW_18,5
2020,PUNJAB,FARIDKOT,ASSAULT_ON_WOMEN_BELOW_18,2
2020,PUNJAB,GURDASPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2020,PUNJAB,JALANDHAR,ASSAULT_ON_WOMEN_BELOW_18,1
2020,PUNJAB,MANSA,ASSAULT_ON_WOMEN_BELOW_18,1
2020,PUNJAB,SRI MUKTSAR SAHIB,ASSAULT_ON_WOMEN_BELOW_18,3
2020,PUNJAB,PATIALA,ASSAULT_ON_WOMEN_BELOW_18,2
2020,PUNJAB,RUPNAGAR,ASSAULT_ON_WOMEN_BELOW_18,1
2020,PUNJAB,SANGRUR,ASSAULT_ON_WOMEN_BELOW_18,1
2020,RAJASTHAN,AJMER,ASSAULT_ON_WOMEN_BELOW_18,8
2020,RAJASTHAN,BARAN,ASSAULT_ON_WOMEN_BELOW_18,1
2020,RAJASTHAN,BARMER,ASSAULT_ON_WOMEN_BELOW_18,16
2020,RAJASTHAN,CHURU,ASSAULT_ON_WOMEN_BELOW_18,9
2020,RAJASTHAN,DUNGARPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2020,RAJASTHAN,GANGANAGAR,ASSAULT_ON_WOMEN_BELOW_18,6
2020,RAJASTHAN,HANUMANGARH,ASSAULT_ON_WOMEN_BELOW_18,5
2020,RAJASTHAN,JAIPUR,ASSAULT_ON_WOMEN_BELOW_18,2
2020,RAJASTHAN,JAIPUR,ASSAULT_ON_WOMEN_BELOW_18,2
2020,RAJASTHAN,JHALAWAR,ASSAULT_ON_WOMEN_BELOW_18,6
2020,RAJASTHAN,JODHPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2020,RAJASTHAN,KOTA,ASSAULT_ON_WOMEN_BELOW_18,1
2020,RAJASTHAN,KOTA,ASSAULT_ON_WOMEN_BELOW_18,1
2020,RAJASTHAN,RAJSAMAND,ASSAULT_ON_WOMEN_BELOW_18,1
2020,RAJASTHAN,SAWAI MADHOPUR,ASSAULT_ON_WOMEN_BELOW_18,7
2020,RAJASTHAN,UDAIPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2020,RAJASTHAN,KHAIRTHAL-TIJARA,ASSAULT_ON_WOMEN_BELOW_18,10
2020,TELANGANA,JAYASHANKAR BHUPALAPALLY,ASSAULT_ON_WOMEN_BELOW_18,1
2020,TELANGANA,MAHABUBABAD,ASSAULT_ON_WOMEN_BELOW_18,1
2020,TELANGANA,NAGARKURNOOL,ASSAULT_ON_WOMEN_BELOW_18,1
2020,UTTAR PRADESH,AGRA,ASSAULT_ON_WOMEN_BELOW_18,12
2020,UTTAR PRADESH,BAGHPAT,ASSAULT_ON_WOMEN_BELOW_18,7
2020,UTTAR PRADESH,AYODHYA,ASSAULT_ON_WOMEN_BELOW_18,1
2020,UTTAR PRADESH,FIROZABAD,ASSAULT_ON_WOMEN_BELOW_18,6
2020,UTTAR PRADESH,HATHRAS,ASSAULT_ON_WOMEN_BELOW_18,1
2020,UTTAR PRADESH,MEERUT,ASSAULT_ON_WOMEN_BELOW_18,7
2020,UTTAR PRADESH,PRATAPGARH,ASSAULT_ON_WOMEN_BELOW_18,5
2020,UTTAR PRADESH,VARANASI,ASSAULT_ON_WOMEN_BELOW_18,20
2020,CHANDIGARH,CHANDIGARH,ASSAULT_ON_WOMEN_BELOW_18,2
2020,DELHI,SOUTH,ASSAULT_ON_WOMEN_BELOW_18,1
2020,DELHI,SHAHDARA,ASSAULT_ON_WOMEN_BELOW_18,1
2020,JAMMU AND KASHMIR,SRINAGAR,ASSAULT_ON_WOMEN_BELOW_18,1
2021,ANDHRA PRADESH,ANANTHAPURAMU,ASSAULT_ON_WOMEN_BELOW_18,9
2021,ANDHRA PRADESH,CHITTOOR,ASSAULT_ON_WOMEN_BELOW_18,4
2021,ANDHRA PRADESH,Y.S.R.,ASSAULT_ON_WOMEN_BELOW_18,5
2021,ANDHRA PRADESH,EAST GODAVARI,ASSAULT_ON_WOMEN_BELOW_18,1
2021,ANDHRA PRADESH,GUNTUR,ASSAULT_ON_WOMEN_BELOW_18,7
2021,ANDHRA PRADESH,GUNTUR,ASSAULT_ON_WOMEN_BELOW_18,3
2021,ANDHRA PRADESH,KRISHNA,ASSAULT_ON_WOMEN_BELOW_18,3
2021,ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,ASSAULT_ON_WOMEN_BELOW_18,1
2021,ANDHRA PRADESH,EAST GODAVARI,ASSAULT_ON_WOMEN_BELOW_18,1
2021,ANDHRA PRADESH,VISAKHAPATNAM,ASSAULT_ON_WOMEN_BELOW_18,1
2021,ARUNACHAL PRADESH,WEST KAMENG,ASSAULT_ON_WOMEN_BELOW_18,1
2021,ARUNACHAL PRADESH,LOHIT,ASSAULT_ON_WOMEN_BELOW_18,4
2021,BIHAR,PASHCHIM CHAMPARAN,ASSAULT_ON_WOMEN_BELOW_18,4
2021,BIHAR,KISHANGANJ,ASSAULT_ON_WOMEN_BELOW_18,1
2021,BIHAR,MUNGER,ASSAULT_ON_WOMEN_BELOW_18,1
2021,CHHATTISGARH,GAURELA PENDRA MARWAHI,ASSAULT_ON_WOMEN_BELOW_18,1
2021,HIMACHAL PRADESH,HAMIRPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2021,HIMACHAL PRADESH,SHIMLA,ASSAULT_ON_WOMEN_BELOW_18,1
2021,JHARKHAND,GIRIDIH,ASSAULT_ON_WOMEN_BELOW_18,2
2021,JHARKHAND,RAMGARH,ASSAULT_ON_WOMEN_BELOW_18,3
2021,KARNATAKA,KALABURAGI,ASSAULT_ON_WOMEN_BELOW_18,1
2021,KERALA,ERNAKULAM,ASSAULT_ON_WOMEN_BELOW_18,1
2021,KERALA,IDUKKI,ASSAULT_ON_WOMEN_BELOW_18,1
2021,KERALA,KOZHIKODE,ASSAULT_ON_WOMEN_BELOW_18,1
2021,KERALA,MALAPPURAM,ASSAULT_ON_WOMEN_BELOW_18,1
2021,KERALA,THIRUVANANTHAPURAM,ASSAULT_ON_WOMEN_BELOW_18,10
2021,KERALA,THIRUVANANTHAPURAM,ASSAULT_ON_WOMEN_BELOW_18,5
2021,KERALA,KANNUR,ASSAULT_ON_WOMEN_BELOW_18,1
2021,MADHYA PRADESH,BARWANI,ASSAULT_ON_WOMEN_BELOW_18,1
2021,MADHYA PRADESH,CHHATARPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2021,MADHYA PRADESH,JHABUA,ASSAULT_ON_WOMEN_BELOW_18,1
2021,MADHYA PRADESH,KATNI,ASSAULT_ON_WOMEN_BELOW_18,1
2021,MEGHALAYA,WEST GARO HILLS,ASSAULT_ON_WOMEN_BELOW_18,2
2021,MEGHALAYA,EAST JAINTIA HILLS,ASSAULT_ON_WOMEN_BELOW_18,1
2021,PUNJAB,BARNALA,ASSAULT_ON_WOMEN_BELOW_18,2
2021,PUNJAB,BATHINDA,ASSAULT_ON_WOMEN_BELOW_18,1
2021,PUNJAB,AMRITSAR,ASSAULT_ON_WOMEN_BELOW_18,1
2021,PUNJAB,JALANDHAR,ASSAULT_ON_WOMEN_BELOW_18,1
2021,PUNJAB,FARIDKOT,ASSAULT_ON_WOMEN_BELOW_18,2
2021,PUNJAB,FATEHGARH SAHIB,ASSAULT_ON_WOMEN_BELOW_18,1
2021,PUNJAB,GURDASPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2021,PUNJAB,JALANDHAR,ASSAULT_ON_WOMEN_BELOW_18,1
2021,PUNJAB,MANSA,ASSAULT_ON_WOMEN_BELOW_18,2
2021,PUNJAB,MOGA,ASSAULT_ON_WOMEN_BELOW_18,1
2021,PUNJAB,SRI MUKTSAR SAHIB,ASSAULT_ON_WOMEN_BELOW_18,2
2021,PUNJAB,PATIALA,ASSAULT_ON_WOMEN_BELOW_18,5
2021,PUNJAB,TARN TARAN,ASSAULT_ON_WOMEN_BELOW_18,2
2021,RAJASTHAN,AJMER,ASSAULT_ON_WOMEN_BELOW_18,7
2021,RAJASTHAN,BARAN,ASSAULT_ON_WOMEN_BELOW_18,2
2021,RAJASTHAN,DHOLPUR,ASSAULT_ON_WOMEN_BELOW_18,2
2021,RAJASTHAN,HANUMANGARH,ASSAULT_ON_WOMEN_BELOW_18,4
2021,RAJASTHAN,JAIPUR,ASSAULT_ON_WOMEN_BELOW_18,3
2021,RAJASTHAN,JAIPUR,ASSAULT_ON_WOMEN_BELOW_18,7
2021,RAJASTHAN,JHALAWAR,ASSAULT_ON_WOMEN_BELOW_18,1
2021,RAJASTHAN,JODHPUR,ASSAULT_ON_WOMEN_BELOW_18,4
2021,RAJASTHAN,PALI,ASSAULT_ON_WOMEN_BELOW_18,2
2021,RAJASTHAN,SAWAI MADHOPUR,ASSAULT_ON_WOMEN_BELOW_18,13
2021,RAJASTHAN,UDAIPUR,ASSAULT_ON_WOMEN_BELOW_18,4
2021,TELANGANA,ADILABAD,ASSAULT_ON_WOMEN_BELOW_18,1
2021,TELANGANA,MAHABUBABAD,ASSAULT_ON_WOMEN_BELOW_18,1
2021,TELANGANA,RAJANNA SIRCILLA,ASSAULT_ON_WOMEN_BELOW_18,3
2021,UTTAR PRADESH,BAGHPAT,ASSAULT_ON_WOMEN_BELOW_18,16
2021,UTTARAKHAND,HARIDWAR,ASSAULT_ON_WOMEN_BELOW_18,5
2021,DELHI,NORTH EAST,ASSAULT_ON_WOMEN_BELOW_18,2
2022,ANDHRA PRADESH,CHITTOOR,ASSAULT_ON_WOMEN_BELOW_18,1
2022,ANDHRA PRADESH,GUNTUR,ASSAULT_ON_WOMEN_BELOW_18,1
2022,ANDHRA PRADESH,VIZIANAGARAM,ASSAULT_ON_WOMEN_BELOW_18,6
2022,ARUNACHAL PRADESH,LOHIT,ASSAULT_ON_WOMEN_BELOW_18,1
2022,ARUNACHAL PRADESH,LOWER SIANG,ASSAULT_ON_WOMEN_BELOW_18,1
2022,ASSAM,SONITPUR,ASSAULT_ON_WOMEN_BELOW_18,4
2022,BIHAR,MUNGER,ASSAULT_ON_WOMEN_BELOW_18,1
2022,BIHAR,PATNA,ASSAULT_ON_WOMEN_BELOW_18,1
2022,CHHATTISGARH,JASHPUR,ASSAULT_ON_WOMEN_BELOW_18,2
2022,CHHATTISGARH,SURAJPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2022,GUJARAT,NAVSARI,ASSAULT_ON_WOMEN_BELOW_18,1
2022,GUJARAT,PORBANDAR,ASSAULT_ON_WOMEN_BELOW_18,1
2022,HARYANA,HISAR,ASSAULT_ON_WOMEN_BELOW_18,1
2022,HIMACHAL PRADESH,KANGRA,ASSAULT_ON_WOMEN_BELOW_18,3
2022,HIMACHAL PRADESH,KULLU,ASSAULT_ON_WOMEN_BELOW_18,1
2022,KERALA,ERNAKULAM,ASSAULT_ON_WOMEN_BELOW_18,1
2022,MADHYA PRADESH,SHIVPURI,ASSAULT_ON_WOMEN_BELOW_18,3
2022,MEGHALAYA,WEST GARO HILLS,ASSAULT_ON_WOMEN_BELOW_18,1
2022,PUNJAB,AMRITSAR,ASSAULT_ON_WOMEN_BELOW_18,1
2022,PUNJAB,BATHINDA,ASSAULT_ON_WOMEN_BELOW_18,1
2022,PUNJAB,JALANDHAR,ASSAULT_ON_WOMEN_BELOW_18,1
2022,PUNJAB,HOSHIARPUR,ASSAULT_ON_WOMEN_BELOW_18,2
2022,PUNJAB,JALANDHAR,ASSAULT_ON_WOMEN_BELOW_18,1
2022,PUNJAB,LUDHIANA,ASSAULT_ON_WOMEN_BELOW_18,1
2022,PUNJAB,PATHANKOT,ASSAULT_ON_WOMEN_BELOW_18,1
2022,PUNJAB,PATIALA,ASSAULT_ON_WOMEN_BELOW_18,1
2022,TELANGANA,PEDDAPALLI,ASSAULT_ON_WOMEN_BELOW_18,1
2022,TELANGANA,ADILABAD,ASSAULT_ON_WOMEN_BELOW_18,3
2022,TELANGANA,MAHABUBABAD,ASSAULT_ON_WOMEN_BELOW_18,1
2022,UTTAR PRADESH,BAGHPAT,ASSAULT_ON_WOMEN_BELOW_18,14
2022,UTTAR PRADESH,BANDA,ASSAULT_ON_WOMEN_BELOW_18,1
2022,UTTAR PRADESH,HARDOI,ASSAULT_ON_WOMEN_BELOW_18,1
2022,UTTAR PRADESH,HATHRAS,ASSAULT_ON_WOMEN_BELOW_18,1
2022,DELHI,NORTH EAST,ASSAULT_ON_WOMEN_BELOW_18,1
2017,ARUNACHAL PRADESH,WEST SIANG,ASSAULT_ON_WOMEN_BELOW_18,4
2017,CHHATTISGARH,BALODA BAZAR,ASSAULT_ON_WOMEN_BELOW_18,30
2017,GUJARAT,VADODARA,ASSAULT_ON_WOMEN_BELOW_18,1
2017,HARYANA,NUH,ASSAULT_ON_WOMEN_BELOW_18,3
2017,PUNJAB,FEROZEPUR,ASSAULT_ON_WOMEN_BELOW_18,8
2017,PUNJAB,S.A.S NAGAR,ASSAULT_ON_WOMEN_BELOW_18,2
2017,UTTAR PRADESH,FARRUKHABAD,ASSAULT_ON_WOMEN_BELOW_18,41
2017,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,ASSAULT_ON_WOMEN_BELOW_18,25
2017,UTTAR PRADESH,BAGESHWAR,ASSAULT_ON_WOMEN_BELOW_18,3
2017,UTTAR PRADESH,CHAMPAWAT,ASSAULT_ON_WOMEN_BELOW_18,2
2017,UTTAR PRADESH,DEHRADUN,ASSAULT_ON_WOMEN_BELOW_18,15
2017,UTTAR PRADESH,NAINITAL,ASSAULT_ON_WOMEN_BELOW_18,22
2018,ANDHRA PRADESH,ANANTAPUR,ASSAULT_ON_WOMEN_BELOW_18,1
2018,ANDHRA PRADESH,CHITTOOR,ASSAULT_ON_WOMEN_BELOW_18,3
2018,ANDHRA PRADESH,Y.S.R.,ASSAULT_ON_WOMEN_BELOW_18,1
